plot,crop,farm,region,island,surface_ha
P221,PN_PIQ,E37,7,3,0.73
P222,PN_PIQ,E37,7,3,1.3
P223,PN_PIQ,E38,2,2,0.36
P224,PN_PIQ,E38,2,2,0.56
P225,MA_ROTA,E38,2,2,0.2
P226,MA_ROTA,E38,2,2,0.12
P227,MA_ROTA,E38,2,2,0.71
P228,MA_ROTA,E38,2,2,0.31
P229,MA_ROTA,E39,3,2,4.07
P230,PN_PIQ,E40,7,3,0.23
P231,PN_PIQ,E40,7,3,0.64
P232,PN_PIQ,E40,7,3,5.72
P233,PN_PIQ,E40,7,3,3.52
P234,PN_PIQ,E40,7,3,0.29
P235,PN_PIQ,E40,7,3,0.44
P236,PN_PIQ,E40,7,3,0.16
P237,PN_PIQ,E40,7,3,0.97
P238,PN_PIQ,E40,7,3,0.62
P239,PN_PIQ,E40,7,3,0.18
P240,PN_PIQ,E41,2,2,2.57
P241,MA_ROTA,E42,2,2,1.27
P242,PN_PIQ,E42,2,2,0.6
P243,PN_PIQ,E42,2,2,0.6
P244,PN_PIQ,E42,2,2,0.75
P245,PN_PIQ,E43,7,3,0.38
P246,PN_PIQ,E43,7,3,0.6
P247,PN_PIQ,E43,7,3,0.5
P248,PN_PIQ,E43,7,3,0.09
P249,PN_PIQ,E43,7,3,2.03
P250,PN_PIQ,E43,7,3,0.5
P251,PN_PIQ,E43,7,3,0.61
P252,PN_PIQ,E43,7,3,0.28
P253,PN_PIQ,E44,7,3,0.86
P254,PN_PIQ,E44,7,3,1.19
P255,PN_PIQ,E44,7,3,0.22
P256,PN_PIQ,E44,7,3,0.39
P257,PN_PIQ,E44,7,3,0.65
P258,PN_PIQ,E45,3,2,0.54
P259,MA_ROTA,E45,3,2,2.79
P260,MA_ROTA,E45,3,2,3.5
P261,PN_PIQ,E45,3,2,0.36
P262,MA_ROTA,E45,3,2,0.73
P263,MA_ROTA,E46,3,2,2.31
P264,PN_PIQ,E46,3,2,1.09
P265,PN_PIQ,E46,3,2,0.84
P266,MA_ROTA,E46,3,2,1.5
P267,MA_ROTA,E46,3,2,0.99
P268,MA_ROTA,E46,3,2,0.14
P269,MA_ROTA,E46,3,2,0.13
P270,PN_PIQ,E47,2,2,1.1
P271,PN_PIQ,E47,2,2,2.78
P273,MA_ROTA,E48,3,2,0.29
P274,MA_ROTA,E48,3,2,2.02
P276,PN_PIQ,E48,3,2,0.46
P277,PN_PIQ,E48,3,2,1.47
P279,MA_ROTA,E48,3,2,0.88
P280,PN_PIQ,E48,3,2,1.16
P281,MA_ROTA,E48,3,2,0.63
P282,MA_ROTA,E48,3,2,0.1
P283,MA_ROTA,E48,3,2,1.19
P284,MA_ROTA,E48,3,2,1.23
P285,MA_ROTA,E48,3,2,2.47
P286,MA_ROTA,E48,3,2,2.5
P287,PN_PIQ,E49,7,3,1.04
P288,PN_PIQ,E49,7,3,1.08
P289,PN_PIQ,E49,7,3,0.5
P290,PN_PIQ,E49,7,3,6.74
P291,PN_PIQ,E50,2,2,0.41
P292,PN_PIQ,E50,2,2,0.11
P293,PN_PIQ,E50,2,2,1.61
P294,PN_PIQ,E50,2,2,0.48
P295,PN_PIQ,E51,7,3,0.58
P296,PN_PIQ,E51,7,3,0.44
P297,PN_PIQ,E52,7,3,0.58
P298,PN_PIQ,E52,7,3,0.99
P299,PN_PIQ,E52,7,3,0.43
P300,MA_ROTA,E53,3,2,2.31
P301,PN_PIQ,E53,3,2,1.96
P302,PN_PIQ,E53,3,2,0.82
P304,PN_PIQ,E53,3,2,1.35
P305,MA_ROTA,E54,3,2,0.42
P306,MA_ROTA,E54,3,2,0.82
P307,PN_PIQ,E54,3,2,0.15
P308,MA_ROTA,E54,3,2,2.63
P309,MA_ROTA,E54,3,2,0.49
P310,MA_ROTA,E55,3,2,1.81
P311,MA_ROTA,E55,3,2,0.27
P312,MA_ROTA,E55,3,2,0.22
P313,MA_ROTA,E55,3,2,3.04
P314,MA_ROTA,E55,3,2,1.41
P315,MA_ROTA,E56,3,2,0.57
P316,PN_PIQ,E56,3,2,0.84
P317,PN_PIQ,E56,3,2,0.11
P318,PN_PIQ,E56,3,2,0.03
P319,PN_PIQ,E57,7,3,1.27
P320,PN_PIQ,E57,7,3,0.7
P321,PN_PIQ,E57,7,3,1.17
P322,PN_PIQ,E57,7,3,1.04
P323,PN_PIQ,E57,7,3,0.54
P324,PN_PIQ,E57,7,3,0.11
P325,PN_PIQ,E57,7,3,0.71
P326,PN_PIQ,E57,7,3,0.4
P327,PN_PIQ,E57,7,3,0.72
P328,PN_PIQ,E57,7,3,0.13
P329,PN_PIQ,E57,7,3,0.27
P330,PN_PIQ,E57,7,3,0.67
P331,PN_PIQ,E57,7,3,0.24
P332,PN_PIQ,E57,7,3,0.21
P333,PN_PIQ,E57,7,3,0.18
P334,PN_PIQ,E57,7,3,1.05
P335,PN_PIQ,E57,7,3,0.43
P336,PN_PIQ,E57,7,3,0.45
P337,PN_PIQ,E57,7,3,1.15
P338,MA_ROTA,E58,2,2,1.46
P339,MA_ROTA,E58,2,2,0.81
P340,MA_ROTA,E58,2,2,0.11
P341,PN_PIQ,E58,2,2,0.48
P342,MA_ROTA,E59,2,2,0.04
P343,PN_PIQ,E59,2,2,0.76
P344,PN_PIQ,E59,2,2,0.23
P345,PN_PIQ,E59,2,2,0.04
P346,PN_PIQ,E59,2,2,1.81
P347,PN_PIQ,E60,7,3,0.7
P348,PN_PIQ,E60,7,3,0.29
P349,PN_PIQ,E60,7,3,0.96
P350,PN_PIQ,E60,7,3,0.4
P351,PN_PIQ,E61,7,3,0.43
P352,PN_PIQ,E61,7,3,0.42
P353,PN_PIQ,E61,7,3,0.47
P354,PN_PIQ,E61,7,3,0.71
P355,PN_PIQ,E61,7,3,0.7
P356,PN_PIQ,E61,7,3,0.66
P357,PN_PIQ,E62,7,3,0.81
P358,PN_PIQ,E62,7,3,1.08
P359,PN_PIQ,E62,7,3,0.95
P360,PN_PIQ,E62,7,3,0.78
P361,PN_PIQ,E62,7,3,0.37
P362,PN_PIQ,E62,7,3,0.98
P363,PN_PIQ,E62,7,3,1.08
P364,PN_PIQ,E62,7,3,1.83
P365,PN_PIQ,E62,7,3,3.03
P366,PN_PIQ,E63,4,1,0.48
P367,MA_ROTA,E63,4,1,0.52
P368,MA_ROTA,E63,4,1,1.25
P369,PN_PIQ,E63,4,1,0.24
P370,MA_ROTA,E63,4,1,0.2
P371,PN_PIQ,E63,4,1,1.07
P372,PN_PIQ,E63,4,1,1.77
P373,MA_ROTA,E63,4,1,2.28
P374,PN_PIQ,E63,4,1,0.36
P375,PN_PIQ,E63,4,1,1.16
P376,PN_PIQ,E64,7,3,1.08
P377,PN_PIQ,E64,7,3,0.93
P378,PN_PIQ,E64,7,3,0.55
P379,PN_PIQ,E64,7,3,0.41
P380,PN_PIQ,E64,7,3,0.2
P381,PN_PIQ,E64,7,3,4.82
P382,PN_PIQ,E65,7,3,0.58
P383,PN_PIQ,E65,7,3,1.19
P384,PN_PIQ,E65,7,3,0.41
P385,PN_PIQ,E65,7,3,0.36
P386,PN_PIQ,E65,7,3,0.39
P387,PN_PIQ,E65,7,3,0.54
P388,PN_PIQ,E65,7,3,0.38
P389,PN_PIQ,E66,7,3,0.59
P390,PN_PIQ,E66,7,3,0.93
P391,PN_PIQ,E66,7,3,0.56
P392,PN_PIQ,E66,7,3,0.23
P393,PN_PIQ,E66,7,3,0.82
P394,PN_PIQ,E66,7,3,1.24
P395,PN_PIQ,E67,7,3,1.0
P396,PN_PIQ,E67,7,3,0.33
P397,PN_PIQ,E67,7,3,0.16
P398,MA_ROTA,E68,2,2,0.63
P399,MA_ROTA,E68,2,2,1.39
P400,PN_PIQ,E68,2,2,1.0
P401,PN_PIQ,E68,2,2,0.57
P402,PN_PIQ,E69,7,3,0.31
P403,PN_PIQ,E69,7,3,0.35
P404,PN_PIQ,E69,7,3,0.88
P405,PN_PIQ,E69,7,3,0.22
P407,PN_PIQ,E69,7,3,0.12
P408,PN_PIQ,E69,7,3,0.07
P409,PN_PIQ,E69,7,3,0.13
P410,ME,E70,2,2,2.45
P411,PN_PIQ,E70,2,2,0.6
P412,PN_PIQ,E70,2,2,0.79
P413,MA_ROTA,E70,2,2,1.02
P414,MA_ROTA,E70,2,2,0.37
P415,MA_ROTA,E70,2,2,0.44
P416,PN_PIQ,E70,2,2,0.27
P417,PN_PIQ,E70,2,2,0.53
P418,PN_PIQ,E70,2,2,0.16
P419,MA_ROTA,E70,2,2,0.59
P420,PN_PIQ,E70,2,2,0.23
P421,PN_PIQ,E70,2,2,0.75
P422,PN_PIQ,E71,7,3,0.87
P423,PN_PIQ,E71,7,3,0.54
P424,PN_PIQ,E71,7,3,0.56
P425,PN_PIQ,E71,7,3,0.21
P426,PN_PIQ,E71,7,3,0.29
P427,PN_PIQ,E71,7,3,0.26
P428,PN_PIQ,E71,7,3,0.35
P429,PN_PIQ,E71,7,3,0.38
P430,PN_PIQ,E71,7,3,0.21
P431,PN_PIQ,E71,7,3,0.31
P432,PN_PIQ,E71,7,3,0.18
P433,PN_PIQ,E71,7,3,0.07
P434,PN_PIQ,E71,7,3,0.16
P435,PN_PIQ,E71,7,3,0.27
P436,PN_PIQ,E72,7,3,0.58
P437,PN_PIQ,E72,7,3,0.48
P438,PN_PIQ,E72,7,3,1.08
P439,PN_PIQ,E72,7,3,1.4
P440,PN_PIQ,E72,7,3,1.16
P441,PN_PIQ,E72,7,3,1.48
P442,PN_PIQ,E73,4,1,0.77
P443,MA_ROTA,E74,1,2,1.42
P444,PN_PIQ,E74,1,2,0.59
P445,PN_PIQ,E74,1,2,3.19
P446,MA_ROTA,E74,1,2,2.21
P447,MA_ROTA,E74,1,2,1.64
P448,PN_PIQ,E75,7,3,1.03
P449,PN_PIQ,E75,7,3,0.13
P450,PN_PIQ,E75,7,3,0.31
P451,PN_PIQ,E75,7,3,0.61
P452,PN_PIQ,E75,7,3,0.24
P453,PN_PIQ,E76,7,3,2.32
P454,PN_PIQ,E76,7,3,0.27
P455,PN_PIQ,E77,4,1,0.67
P456,MA_ROTA,E77,4,1,1.0
P457,PN_PIQ,E77,4,1,0.45
P458,MA_ROTA,E77,4,1,3.13
P459,PN_PIQ,E77,4,1,0.56
P462,PN_PIQ,E77,4,1,0.96
P464,PN_PIQ,E78,7,3,0.53
P465,PN_PIQ,E78,7,3,0.55
P466,PN_PIQ,E79,4,1,4.74
P467,PN_PIQ,E79,4,1,0.65
P468,PN_PIQ,E79,4,1,1.78
P469,PN_PIQ,E79,4,1,0.55
P470,PN_PIQ,E79,4,1,0.52
P471,PN_PIQ,E79,4,1,6.67
P472,PN_PIQ,E79,4,1,0.61
P473,PN_PIQ,E79,4,1,0.54
P474,MA_ROTA,E80,1,2,3.08
P475,MA_ROTA,E80,1,2,2.9
P476,PN_PIQ,E80,1,2,0.58
P477,PN_PIQ,E80,1,2,0.48
P478,MA_ROTA,E80,1,2,1.39
P479,MA_ROTA,E80,1,2,0.44
P480,MA_ROTA,E80,1,2,1.39
P481,PN_PIQ,E81,7,3,0.59
P482,PN_PIQ,E81,7,3,2.5
P483,PN_PIQ,E81,7,3,0.19
P484,PN_PIQ,E81,7,3,0.06
P485,PN_PIQ,E81,7,3,0.14
P486,PN_PIQ,E81,7,3,0.21
P487,PN_PIQ,E81,7,3,0.55
P488,PN_PIQ,E81,7,3,0.32
P489,PN_PIQ,E81,7,3,0.78
P490,PN_PIQ,E81,7,3,0.62
P491,PN_PIQ,E81,7,3,2.57
P492,PN_PIQ,E81,7,3,0.98
P493,PN_PIQ,E82,1,2,2.95
P494,MA_ROTA,E82,1,2,1.64
P495,PN_PIQ,E82,1,2,4.14
P496,PN_PIQ,E82,1,2,1.35
P497,MA_ROTA,E82,1,2,2.01
P498,MA_ROTA,E82,1,2,1.03
P499,MA_ROTA,E82,1,2,0.66
P501,PN_PIQ,E83,4,1,0.94
P502,PN_PIQ,E83,4,1,0.89
P503,PN_PIQ,E84,2,2,0.46
P504,PN_PIQ,E84,2,2,0.75
P505,MA_ROTA,E84,2,2,1.1
P506,MA_ROTA,E84,2,2,1.02
P507,MA_ROTA,E84,2,2,1.24
P508,PN_PIQ,E85,7,3,0.44
P509,PN_PIQ,E85,7,3,0.79
P510,PN_PIQ,E85,7,3,0.38
P511,PN_PIQ,E85,7,3,0.8
P512,PN_PIQ,E86,7,3,0.52
P513,PN_PIQ,E86,7,3,1.37
P514,PN_PIQ,E86,7,3,0.3
P515,PN_PIQ,E86,7,3,1.49
P516,PN_PIQ,E87,2,2,1.39
P517,PN_PIQ,E87,2,2,0.6
P518,PN_PIQ,E87,2,2,0.89
P519,MA_ROTA,E88,2,2,0.79
P520,ME,E88,2,2,0.11
P521,PN_PIQ,E88,2,2,0.49
P522,PN_PIQ,E88,2,2,0.5
P523,PN_PIQ,E89,7,3,0.99
P524,PN_PIQ,E89,7,3,1.21
P525,PN_PIQ,E89,7,3,0.53
P526,PN_PIQ,E89,7,3,0.47
P527,PN_PIQ,E89,7,3,0.13
P528,PN_PIQ,E89,7,3,0.26
P529,PN_PIQ,E89,7,3,0.21
P530,MA_ROTA,E90,2,2,1.01
P531,MA_ROTA,E91,5,1,1.87
P532,PN_PIQ,E91,5,1,9.48
P533,MA_ROTA,E92,3,2,0.64
P534,ME,E92,3,2,1.22
P535,MA_ROTA,E92,3,2,0.11
P536,MA_ROTA,E92,3,2,2.84
P537,PN_PIQ,E92,3,2,3.71
P538,MA_ROTA,E92,3,2,5.42
P539,MA_ROTA,E92,3,2,0.12
P540,MA_ROTA,E92,3,2,1.64
P541,PN_PIQ,E93,7,3,0.33
P542,PN_PIQ,E93,7,3,0.51
P543,PN_PIQ,E93,7,3,0.43
P544,PN_PIQ,E93,7,3,0.28
P545,PN_PIQ,E93,7,3,0.91
P546,PN_PIQ,E93,7,3,0.12
P547,PN_PIQ,E93,7,3,0.69
P548,PN_PIQ,E93,7,3,0.33
P549,PN_PIQ,E93,7,3,0.32
P550,MA_ROTA,E94,3,2,5.78
P551,MA_ROTA,E94,3,2,0.71
P552,MA_ROTA,E94,3,2,1.03
P553,PN_PIQ,E95,7,3,0.48
P554,PN_PIQ,E95,7,3,2.67
P555,PN_PIQ,E95,7,3,0.27
P556,PN_PIQ,E95,7,3,1.3
P557,PN_PIQ,E95,7,3,0.51
P558,PN_PIQ,E95,7,3,1.04
P560,PN_PIQ,E95,7,3,0.88
P561,PN_PIQ,E95,7,3,0.57
P562,PN_PIQ,E95,7,3,1.92
P563,PN_PIQ,E95,7,3,0.76
P564,PN_PIQ,E95,7,3,1.34
P565,PN_PIQ,E95,7,3,0.95
P566,PN_PIQ,E95,7,3,1.23
P567,MA_ROTA,E96,4,1,1.54
P568,MA_ROTA,E96,4,1,0.38
P569,MA_ROTA,E96,4,1,0.94
P570,MA_ROTA,E96,4,1,1.93
P571,MA_ROTA,E96,4,1,0.79
P572,PN_PIQ,E96,4,1,0.26
P573,MA_ROTA,E96,4,1,0.66
P574,MA_ROTA,E96,4,1,1.32
P575,PN_PIQ,E96,4,1,0.58
P576,MA_ROTA,E96,4,1,0.34
P577,MA_ROTA,E97,3,2,1.24
P578,PN_PIQ,E97,3,2,2.13
P579,MA_ROTA,E97,3,2,0.38
P580,PN_PIQ,E97,3,2,1.4
P581,MA_ROTA,E97,3,2,0.41
P582,MA_ROTA,E97,3,2,0.47
P583,PN_PIQ,E97,3,2,0.18
P584,MA_ROTA,E97,3,2,1.39
P585,MA_ROTA,E97,3,2,0.4
P586,MA_ROTA,E97,3,2,0.06
P587,MA_ROTA,E97,3,2,0.07
P589,PN_PIQ,E97,3,2,0.54
P590,MA_ROTA,E97,3,2,1.66
P591,MA_ROTA,E98,4,1,1.91
P592,PN_PIQ,E98,4,1,1.81
P593,PN_PIQ,E98,4,1,1.07
P594,PN_PIQ,E98,4,1,0.15
P596,MA_ROTA,E98,4,1,0.52
P598,MA_ROTA,E98,4,1,0.16
P599,MA_ROTA,E98,4,1,2.24
P600,PN_PIQ,E99,3,2,0.56
P601,MA_ROTA,E99,3,2,1.14
P602,MA_ROTA,E99,3,2,1.57
P603,MA_ROTA,E99,3,2,0.17
P604,MA_ROTA,E100,2,2,0.97
P605,PN_PIQ,E100,3,2,10.04
P606,MA_ROTA,E100,2,2,1.42
P607,PN_PIQ,E100,2,2,1.74
P608,PN_PIQ,E101,4,1,4.81
P609,PN_PIQ,E101,4,1,0.89
P610,PN_PIQ,E101,4,1,0.79
P611,PN_PIQ,E101,4,1,0.72
P612,PN_PIQ,E101,4,1,1.5
P613,PN_PIQ,E101,4,1,0.44
P614,PN_PIQ,E101,4,1,0.78
P615,PN_PIQ,E101,4,1,1.18
P616,PN_PIQ,E102,2,2,2.13
P617,MA_ROTA,E103,2,2,0.8
P618,MA_ROTA,E103,2,2,0.68
P619,PN_PIQ,E103,2,2,0.58
P620,MA_ROTA,E103,2,2,0.41
P621,PN_PIQ,E103,2,2,0.61
P622,PN_PIQ,E103,2,2,0.59
P623,MA_ROTA,E103,2,2,0.64
P624,MA_ROTA,E104,3,2,0.57
P625,PN_PIQ,E104,3,2,0.55
P627,MA_ROTA,E104,3,2,0.38
P629,MA_ROTA,E104,3,2,2.97
P630,PN_PIQ,E104,3,2,1.03
P631,MA_ROTA,E104,3,2,0.73
P632,PN_PIQ,E104,3,2,0.53
P633,MA_ROTA,E104,3,2,1.25
P634,PN_PIQ,E104,3,2,1.68
P636,MA_ROTA,E104,3,2,1.51
P637,MA_ROTA,E104,3,2,0.47
P638,PN_PIQ,E104,3,2,1.56
P639,MA_ROTA,E105,4,1,1.19
P640,MA_ROTA,E105,4,1,3.59
P641,MA_ROTA,E105,4,1,1.04
P643,MA_ROTA,E105,4,1,0.58
P644,PN_PIQ,E105,4,1,1.77
P645,MA_ROTA,E105,4,1,1.89
P646,PN_PIQ,E105,4,1,0.16
P647,MA_ROTA,E105,4,1,0.34
P648,MA_ROTA,E105,4,1,0.39
P649,MA_ROTA,E105,4,1,1.53
P650,MA_ROTA,E105,4,1,0.19
P651,PN_PIQ,E105,4,1,0.58
P652,MA_ROTA,E105,4,1,0.37
P654,PN_PIQ,E105,4,1,0.56
P655,MA_ROTA,E106,3,2,1.94
P656,MA_ROTA,E106,3,2,1.79
P657,MA_ROTA,E106,3,2,0.04
P658,MA_ROTA,E106,3,2,0.33
P659,MA_ROTA,E106,3,2,0.67
P660,MA_ROTA,E106,3,2,3.04
P661,MA_ROTA,E106,3,2,0.88
P662,PN_PIQ,E107,3,2,0.15
P663,PN_PIQ,E107,3,2,0.14
P665,PN_PIQ,E107,3,2,3.27
P666,PN_PIQ,E107,3,2,1.5
P667,MA_ROTA,E108,3,2,1.07
P669,PN_PIQ,E108,3,2,1.96
P670,PN_PIQ,E108,3,2,2.03
P671,PN_PIQ,E108,3,2,1.59
P672,PN_PIQ,E109,3,2,0.6
P673,PN_PIQ,E109,3,2,2.4
P674,MA_ROTA,E109,3,2,1.54
P675,MA_ROTA,E109,3,2,1.48
P676,MA_ROTA,E109,3,2,2.85
