plot,crop,farm,region,island,surface_ha
P144,AN_PA,E24,7,3,0.11
P145,AN_PA,E24,7,3,1.14
P146,AN_PA,E24,7,3,0.35
P147,PN_PIQ,E25,2,2,0.41
P148,AN_PA,E25,2,2,0.99
P149,AN_PA,E25,2,2,0.47
P150,AN_PA,E25,2,2,0.24
P151,PN_PIQ,E25,2,2,0.2
P152,PN_PIQ,E25,2,2,0.42
P153,AN_PA,E25,2,2,0.45
P154,PN_PIQ,E25,2,2,0.25
P155,AN_PA,E25,2,2,0.21
P156,PN_PIQ,E26,1,2,0.9
P157,AN_PA,E27,7,3,0.34
P158,PN_PIQ,E27,7,3,0.5
P159,AN_PA,E27,7,3,0.21
P160,PN_PIQ,E27,7,3,3.18
P162,AN_PA,E28,2,2,0.78
P165,AN_PA,E28,2,2,0.45
P166,AN_PA,E28,2,2,0.32
P167,PN_PIQ,E29,7,3,0.45
P168,AN_PA,E29,7,3,1.46
P169,PN_PIQ,E29,7,3,0.33
P170,PN_PIQ,E30,7,3,0.32
P171,PN_PIQ,E30,7,3,0.67
P172,PN_PIQ,E30,7,3,0.4
P173,PN_PIQ,E30,7,3,0.17
P174,AN_PA,E30,7,3,0.61
P175,PN_PIQ,E30,7,3,3.13
P176,PN_PIQ,E30,7,3,0.24
P177,AN_PA,E30,7,3,0.29
P178,AN_PA,E30,7,3,1.95
P179,PN_PIQ,E30,7,3,0.49
P180,AN_PA,E30,7,3,2.1
P181,PN_PIQ,E30,7,3,0.43
P182,PN_PIQ,E30,7,3,0.46
P183,AN_PA,E31,7,3,0.27
P184,PN_PIQ,E31,7,3,0.2
P185,AN_PA,E32,2,2,0.8
P186,PN_PIQ,E32,2,2,0.5
P187,AN_PA,E33,7,3,0.29
P188,AN_PA,E33,7,3,0.59
P189,PN_PIQ,E33,7,3,0.8
P190,AN_PA,E33,7,3,1.31
P191,AN_PA,E33,7,3,0.5
P192,AN_PA,E33,7,3,0.82
P193,AN_PA,E33,7,3,1.49
P194,AN_PA,E33,7,3,1.1
P195,PN_PIQ,E33,7,3,1.25
P196,AN_PA,E33,7,3,4.23
P197,AN_PA,E33,7,3,1.0
P198,PN_PIQ,E33,7,3,0.61
P199,AN_PA,E33,7,3,3.68
P200,AN_PA,E33,7,3,0.94
P201,AN_PA,E33,7,3,1.27
P202,PN_PIQ,E33,7,3,3.18
P203,PN_PIQ,E34,7,3,0.44
P204,PN_PIQ,E34,7,3,0.34
P205,AN_PA,E34,7,3,0.57
P206,AN_PA,E34,7,3,0.64
P207,PN_PIQ,E35,2,2,0.5
P208,AN_PA,E36,2,2,0.23
P209,ME,E36,2,2,0.51
P210,AN_PA,E36,2,2,0.51
P211,AN_PA,E36,2,2,0.63
P212,AN_PA,E36,2,2,0.31
P213,AN_PA,E36,2,2,0.28
P214,AN_PA,E36,2,2,0.15
P215,PN_PIQ,E36,2,2,0.61
P216,AN_PA,E36,2,2,0.54
P217,PN_PIQ,E36,2,2,0.34
P218,AN_PA,E36,2,2,0.31
P219,PN_PIQ,E36,2,2,0.73
P220,AN_PA,E36,2,2,0.53
P221,PN_PIQ,E37,7,3,0.73
P222,PN_PIQ,E37,7,3,1.3
P223,AN_PA,E38,2,2,0.36
P224,AN_PA,E38,2,2,0.56
P225,PN_PIQ,E38,2,2,0.2
P226,PN_PIQ,E38,2,2,0.12
P227,AN_PA,E38,2,2,0.71
P228,PN_PIQ,E38,2,2,0.31
P229,PN_PIQ,E39,3,2,4.07
P230,PN_PIQ,E40,7,3,0.23
P231,AN_PA,E40,7,3,0.64
P232,AN_PA,E40,7,3,5.72
P233,PN_PIQ,E40,7,3,3.52
P234,AN_PA,E40,7,3,0.29
P235,AN_PA,E40,7,3,0.44
P236,AN_PA,E40,7,3,0.16
P237,AN_PA,E40,7,3,0.97
P238,AN_PA,E40,7,3,0.62
P239,AN_PA,E40,7,3,0.18
P240,PN_PIQ,E41,2,2,2.57
P241,ME,E42,2,2,1.27
P242,AN_PA,E42,2,2,0.6
P243,AN_PA,E42,2,2,0.6
P244,AN_PA,E42,2,2,0.75
P245,AN_PA,E43,7,3,0.38
P246,AN_PA,E43,7,3,0.6
P247,AN_PA,E43,7,3,0.5
P248,PN_PIQ,E43,7,3,0.09
P249,PN_PIQ,E43,7,3,2.03
P250,AN_PA,E43,7,3,0.5
P251,AN_PA,E43,7,3,0.61
P252,PN_PIQ,E43,7,3,0.28
P253,AN_PA,E44,7,3,0.86
P254,AN_PA,E44,7,3,1.19
P255,PN_PIQ,E44,7,3,0.22
P256,PN_PIQ,E44,7,3,0.39
P257,PN_PIQ,E44,7,3,0.65
P258,AN_PA,E45,3,2,0.54
P259,MA_ROTA,E45,3,2,2.79
P260,AN_PA,E45,3,2,3.5
P261,PN_PIQ,E45,3,2,0.36
P262,PN_PIQ,E45,3,2,0.73
P263,AN_PA,E46,3,2,2.31
P264,AN_PA,E46,3,2,1.09
P265,PN_PIQ,E46,3,2,0.84
P266,PN_PIQ,E46,3,2,1.5
P267,PN_PIQ,E46,3,2,0.99
P268,MA_ROTA,E46,3,2,0.14
P269,AN_PA,E46,3,2,0.13
P270,PN_PIQ,E47,2,2,1.1
P271,AN_PA,E47,2,2,2.78
P273,AN_PA,E48,3,2,0.29
P274,AN_PA,E48,3,2,2.02
P276,AN_PA,E48,3,2,0.46
P277,AN_PA,E48,3,2,1.47
P279,AN_PA,E48,3,2,0.88
P280,PN_PIQ,E48,3,2,1.16
P281,PN_PIQ,E48,3,2,0.63
P282,AN_PA,E48,3,2,0.1
P283,AN_PA,E48,3,2,1.19
P284,PN_PIQ,E48,3,2,1.23
P285,PN_PIQ,E48,3,2,2.47
P286,AN_PA,E48,3,2,2.5
P287,PN_PIQ,E49,7,3,1.04
P288,AN_PA,E49,7,3,1.08
P289,PN_PIQ,E49,7,3,0.5
P290,PN_PIQ,E49,7,3,6.74
P291,AN_PA,E50,2,2,0.41
P292,AN_PA,E50,2,2,0.11
P293,PN_PIQ,E50,2,2,1.61
P294,AN_PA,E50,2,2,0.48
P295,AN_PA,E51,7,3,0.58
P296,PN_PIQ,E51,7,3,0.44
P297,PN_PIQ,E52,7,3,0.58
P298,AN_PA,E52,7,3,0.99
P299,AN_PA,E52,7,3,0.43
P300,PN_PIQ,E53,3,2,2.31
P301,AN_PA,E53,3,2,1.96
P302,AN_PA,E53,3,2,0.82
P304,AN_PA,E53,3,2,1.35
P305,AN_PA,E54,3,2,0.42
P306,AN_PA,E54,3,2,0.82
P307,PN_PIQ,E54,3,2,0.15
P308,PN_PIQ,E54,3,2,2.63
P309,AN_PA,E54,3,2,0.49
P310,PN_PIQ,E55,3,2,1.81
P311,PN_PIQ,E55,3,2,0.27
P312,PN_PIQ,E55,3,2,0.22
P313,MA_ROTA,E55,3,2,3.04
P314,AN_PA,E55,3,2,1.41
P315,AN_PA,E56,3,2,0.57
P316,PN_PIQ,E56,3,2,0.84
P317,PN_PIQ,E56,3,2,0.11
P318,PN_PIQ,E56,3,2,0.03
P319,AN_PA,E57,7,3,1.27
P320,PN_PIQ,E57,7,3,0.7
P321,AN_PA,E57,7,3,1.17
P322,AN_PA,E57,7,3,1.04
P323,PN_PIQ,E57,7,3,0.54
P324,AN_PA,E57,7,3,0.11
P325,AN_PA,E57,7,3,0.71
P326,AN_PA,E57,7,3,0.4
P327,PN_PIQ,E57,7,3,0.72
P328,AN_PA,E57,7,3,0.13
P329,PN_PIQ,E57,7,3,0.27
P330,PN_PIQ,E57,7,3,0.67
P331,PN_PIQ,E57,7,3,0.24
P332,AN_PA,E57,7,3,0.21
P333,AN_PA,E57,7,3,0.18
P334,PN_PIQ,E57,7,3,1.05
P335,AN_PA,E57,7,3,0.43
P336,PN_PIQ,E57,7,3,0.45
P337,AN_PA,E57,7,3,1.15
P338,AN_PA,E58,2,2,1.46
P339,PN_PIQ,E58,2,2,0.81
P340,AN_PA,E58,2,2,0.11
P341,PN_PIQ,E58,2,2,0.48
P342,AN_PA,E59,2,2,0.04
P343,PN_PIQ,E59,2,2,0.76
P344,PN_PIQ,E59,2,2,0.23
P345,AN_PA,E59,2,2,0.04
P346,AN_PA,E59,2,2,1.81
P347,PN_PIQ,E60,7,3,0.7
P348,AN_PA,E60,7,3,0.29
P349,AN_PA,E60,7,3,0.96
P350,AN_PA,E60,7,3,0.4
P351,AN_PA,E61,7,3,0.43
P352,PN_PIQ,E61,7,3,0.42
P353,PN_PIQ,E61,7,3,0.47
P354,AN_PA,E61,7,3,0.71
P355,PN_PIQ,E61,7,3,0.7
P356,AN_PA,E61,7,3,0.66
P357,PN_PIQ,E62,7,3,0.81
P358,AN_PA,E62,7,3,1.08
P359,PN_PIQ,E62,7,3,0.95
P360,AN_PA,E62,7,3,0.78
P361,PN_PIQ,E62,7,3,0.37
P362,AN_PA,E62,7,3,0.98
P363,PN_PIQ,E62,7,3,1.08
P364,AN_PA,E62,7,3,1.83
P365,AN_PA,E62,7,3,3.03
P366,PN_PIQ,E63,4,1,0.48
P367,PN_PIQ,E63,4,1,0.52
P368,PN_PIQ,E63,4,1,1.25
P369,PN_PIQ,E63,4,1,0.24
P370,PN_PIQ,E63,4,1,0.2
P371,PN_PIQ,E63,4,1,1.07
P372,PN_PIQ,E63,4,1,1.77
P373,PN_PIQ,E63,4,1,2.28
P374,PN_PIQ,E63,4,1,0.36
P375,PN_PIQ,E63,4,1,1.16
P376,PN_PIQ,E64,7,3,1.08
P377,PN_PIQ,E64,7,3,0.93
P378,AN_PA,E64,7,3,0.55
P379,AN_PA,E64,7,3,0.41
P380,AN_PA,E64,7,3,0.2
P381,AN_PA,E64,7,3,4.82
P382,AN_PA,E65,7,3,0.58
P383,PN_PIQ,E65,7,3,1.19
P384,PN_PIQ,E65,7,3,0.41
P385,AN_PA,E65,7,3,0.36
P386,PN_PIQ,E65,7,3,0.39
P387,AN_PA,E65,7,3,0.54
P388,PN_PIQ,E65,7,3,0.38
P389,PN_PIQ,E66,7,3,0.59
P390,AN_PA,E66,7,3,0.93
P391,PN_PIQ,E66,7,3,0.56
P392,AN_PA,E66,7,3,0.23
P393,AN_PA,E66,7,3,0.82
P394,AN_PA,E66,7,3,1.24
P395,AN_PA,E67,7,3,1.0
P396,PN_PIQ,E67,7,3,0.33
P397,PN_PIQ,E67,7,3,0.16
P398,PN_PIQ,E68,2,2,0.63
P399,PN_PIQ,E68,2,2,1.39
P400,AN_PA,E68,2,2,1.0
P401,AN_PA,E68,2,2,0.57
P402,PN_PIQ,E69,7,3,0.31
P403,PN_PIQ,E69,7,3,0.35
P404,PN_PIQ,E69,7,3,0.88
P405,AN_PA,E69,7,3,0.22
P407,AN_PA,E69,7,3,0.12
P408,AN_PA,E69,7,3,0.07
P409,PN_PIQ,E69,7,3,0.13
P410,PN_PIQ,E70,2,2,2.45
P411,PN_PIQ,E70,2,2,0.6
P412,AN_PA,E70,2,2,0.79
P413,AN_PA,E70,2,2,1.02
P414,AN_PA,E70,2,2,0.37
P415,PN_PIQ,E70,2,2,0.44
P416,AN_PA,E70,2,2,0.27
P417,PN_PIQ,E70,2,2,0.53
P418,AN_PA,E70,2,2,0.16
P419,AN_PA,E70,2,2,0.59
P420,PN_PIQ,E70,2,2,0.23
P421,ME,E70,2,2,0.75
P422,AN_PA,E71,7,3,0.87
P423,AN_PA,E71,7,3,0.54
P424,PN_PIQ,E71,7,3,0.56
P425,PN_PIQ,E71,7,3,0.21
P426,AN_PA,E71,7,3,0.29
P427,PN_PIQ,E71,7,3,0.26
P428,AN_PA,E71,7,3,0.35
P429,AN_PA,E71,7,3,0.38
P430,PN_PIQ,E71,7,3,0.21
P431,AN_PA,E71,7,3,0.31
P432,AN_PA,E71,7,3,0.18
P433,AN_PA,E71,7,3,0.07
P434,AN_PA,E71,7,3,0.16
P435,AN_PA,E71,7,3,0.27
P436,AN_PA,E72,7,3,0.58
P437,AN_PA,E72,7,3,0.48
P438,AN_PA,E72,7,3,1.08
P439,AN_PA,E72,7,3,1.4
P440,PN_PIQ,E72,7,3,1.16
P441,PN_PIQ,E72,7,3,1.48
P442,PN_PIQ,E73,4,1,0.77
P443,PN_PIQ,E74,1,2,1.42
P444,PN_PIQ,E74,1,2,0.59
P445,PN_PIQ,E74,1,2,3.19
P446,PN_PIQ,E74,1,2,2.21
P447,PN_PIQ,E74,1,2,1.64
P448,AN_PA,E75,7,3,1.03
P449,PN_PIQ,E75,7,3,0.13
P450,PN_PIQ,E75,7,3,0.31
P451,AN_PA,E75,7,3,0.61
P452,PN_PIQ,E75,7,3,0.24
P453,PN_PIQ,E76,7,3,2.32
P454,AN_PA,E76,7,3,0.27
P455,PN_PIQ,E77,4,1,0.67
P456,PN_PIQ,E77,4,1,1.0
P457,PN_PIQ,E77,4,1,0.45
P458,PN_PIQ,E77,4,1,3.13
P459,PN_PIQ,E77,4,1,0.56
P462,PN_PIQ,E77,4,1,0.96
P464,AN_PA,E78,7,3,0.53
P465,PN_PIQ,E78,7,3,0.55
P466,PN_PIQ,E79,4,1,4.74
P467,PN_PIQ,E79,4,1,0.65
P468,PN_PIQ,E79,4,1,1.78
P469,AN_PA,E79,4,1,0.55
P470,PN_PIQ,E79,4,1,0.52
P471,PN_PIQ,E79,4,1,6.67
P472,PN_PIQ,E79,4,1,0.61
P473,PN_PIQ,E79,4,1,0.54
P474,AN_PA,E80,1,2,3.08
P475,AN_PA,E80,1,2,2.9
P476,AN_PA,E80,1,2,0.58
P477,AN_PA,E80,1,2,0.48
P478,PN_PIQ,E80,1,2,1.39
P479,PN_PIQ,E80,1,2,0.44
P480,PN_PIQ,E80,1,2,1.39
P481,PN_PIQ,E81,7,3,0.59
P482,AN_PA,E81,7,3,2.5
P483,AN_PA,E81,7,3,0.19
P484,AN_PA,E81,7,3,0.06
P485,PN_PIQ,E81,7,3,0.14
P486,AN_PA,E81,7,3,0.21
P487,PN_PIQ,E81,7,3,0.55
P488,PN_PIQ,E81,7,3,0.32
P489,AN_PA,E81,7,3,0.78
P490,AN_PA,E81,7,3,0.62
P491,AN_PA,E81,7,3,2.57
P492,PN_PIQ,E81,7,3,0.98
P493,PN_PIQ,E82,1,2,2.95
P494,PN_PIQ,E82,1,2,1.64
P495,PN_PIQ,E82,1,2,4.14
P496,PN_PIQ,E82,1,2,1.35
P497,PN_PIQ,E82,1,2,2.01
P498,PN_PIQ,E82,1,2,1.03
P499,PN_PIQ,E82,1,2,0.66
P501,PN_PIQ,E83,4,1,0.94
P502,PN_PIQ,E83,4,1,0.89
P503,AN_PA,E84,2,2,0.46
P504,AN_PA,E84,2,2,0.75
P505,PN_PIQ,E84,2,2,1.1
P506,AN_PA,E84,2,2,1.02
P507,PN_PIQ,E84,2,2,1.24
P508,PN_PIQ,E85,7,3,0.44
P509,AN_PA,E85,7,3,0.79
P510,AN_PA,E85,7,3,0.38
P511,PN_PIQ,E85,7,3,0.8
P512,AN_PA,E86,7,3,0.52
P513,AN_PA,E86,7,3,1.37
P514,PN_PIQ,E86,7,3,0.3
P515,PN_PIQ,E86,7,3,1.49
P516,AN_PA,E87,2,2,1.39
P517,AN_PA,E87,2,2,0.6
P518,PN_PIQ,E87,2,2,0.89
P519,MA_ROTA,E88,2,2,0.79
P520,PN_PIQ,E88,2,2,0.11
P521,AN_PA,E88,2,2,0.49
P522,PN_PIQ,E88,2,2,0.5
P523,PN_PIQ,E89,7,3,0.99
P524,PN_PIQ,E89,7,3,1.21
P525,PN_PIQ,E89,7,3,0.53
P526,PN_PIQ,E89,7,3,0.47
P527,PN_PIQ,E89,7,3,0.13
P528,AN_PA,E89,7,3,0.26
P529,AN_PA,E89,7,3,0.21
P530,PN_PIQ,E90,2,2,1.01
P531,AN_PA,E91,5,1,1.87
P532,MA_ROTA,E91,5,1,9.48
P533,AN_PA,E92,3,2,0.64
P534,MA_ROTA,E92,3,2,1.22
P535,PN_PIQ,E92,3,2,0.11
P536,PN_PIQ,E92,3,2,2.84
P537,AN_PA,E92,3,2,3.71
P538,PN_PIQ,E92,3,2,5.42
P539,AN_PA,E92,3,2,0.12
P540,AN_PA,E92,3,2,1.64
P541,PN_PIQ,E93,7,3,0.33
P542,AN_PA,E93,7,3,0.51
P543,AN_PA,E93,7,3,0.43
P544,PN_PIQ,E93,7,3,0.28
P545,PN_PIQ,E93,7,3,0.91
P546,PN_PIQ,E93,7,3,0.12
P547,AN_PA,E93,7,3,0.69
P548,AN_PA,E93,7,3,0.33
P549,AN_PA,E93,7,3,0.32
P550,PN_PIQ,E94,3,2,5.78
P551,AN_PA,E94,3,2,0.71
P552,AN_PA,E94,3,2,1.03
P553,PN_PIQ,E95,7,3,0.48
P554,AN_PA,E95,7,3,2.67
P555,PN_PIQ,E95,7,3,0.27
P556,AN_PA,E95,7,3,1.3
P557,AN_PA,E95,7,3,0.51
P558,PN_PIQ,E95,7,3,1.04
P560,AN_PA,E95,7,3,0.88
P561,AN_PA,E95,7,3,0.57
P562,PN_PIQ,E95,7,3,1.92
P563,AN_PA,E95,7,3,0.76
P564,AN_PA,E95,7,3,1.34
P565,AN_PA,E95,7,3,0.95
P566,AN_PA,E95,7,3,1.23
P567,MA_ROTA,E96,4,1,1.54
P568,MA_ROTA,E96,4,1,0.38
P569,MA_ROTA,E96,4,1,0.94
P570,PN_PIQ,E96,4,1,1.93
P571,MA_ROTA,E96,4,1,0.79
P572,PN_PIQ,E96,4,1,0.26
P573,PN_PIQ,E96,4,1,0.66
P574,PN_PIQ,E96,4,1,1.32
P575,PN_PIQ,E96,4,1,0.58
P576,PN_PIQ,E96,4,1,0.34
P577,PN_PIQ,E97,3,2,1.24
P578,AN_PA,E97,3,2,2.13
P579,AN_PA,E97,3,2,0.38
P580,PN_PIQ,E97,3,2,1.4
P581,AN_PA,E97,3,2,0.41
P582,AN_PA,E97,3,2,0.47
P583,AN_PA,E97,3,2,0.18
P584,AN_PA,E97,3,2,1.39
P585,AN_PA,E97,3,2,0.4
P586,PN_PIQ,E97,3,2,0.06
P587,MA_ROTA,E97,3,2,0.07
P589,AN_PA,E97,3,2,0.54
P590,PN_PIQ,E97,3,2,1.66
P591,MA_ROTA,E98,4,1,1.91
P592,PN_PIQ,E98,4,1,1.81
P593,PN_PIQ,E98,4,1,1.07
P594,PN_PIQ,E98,4,1,0.15
P596,PN_PIQ,E98,4,1,0.52
P598,MA_ROTA,E98,4,1,0.16
P599,MA_ROTA,E98,4,1,2.24
P600,AN_PA,E99,3,2,0.56
P601,MA_ROTA,E99,3,2,1.14
P602,AN_PA,E99,3,2,1.57
P603,PN_PIQ,E99,3,2,0.17
P604,PN_PIQ,E100,2,2,0.97
P605,AN_PA,E100,3,2,10.04
P606,PN_PIQ,E100,2,2,1.42
P607,PN_PIQ,E100,2,2,1.74
P608,PN_PIQ,E101,4,1,4.81
P609,PN_PIQ,E101,4,1,0.89
P610,PN_PIQ,E101,4,1,0.79
P611,PN_PIQ,E101,4,1,0.72
P612,PN_PIQ,E101,4,1,1.5
P613,PN_PIQ,E101,4,1,0.44
P614,PN_PIQ,E101,4,1,0.78
P615,PN_PIQ,E101,4,1,1.18
P616,PN_PIQ,E102,2,2,2.13
P617,AN_PA,E103,2,2,0.8
P618,AN_PA,E103,2,2,0.68
P619,PN_PIQ,E103,2,2,0.58
P620,AN_PA,E103,2,2,0.41
P621,PN_PIQ,E103,2,2,0.61
P622,AN_PA,E103,2,2,0.59
P623,AN_PA,E103,2,2,0.64
P624,MA_ROTA,E104,3,2,0.57
P625,AN_PA,E104,3,2,0.55
P627,AN_PA,E104,3,2,0.38
P629,PN_PIQ,E104,3,2,2.97
P630,AN_PA,E104,3,2,1.03
P631,AN_PA,E104,3,2,0.73
P632,PN_PIQ,E104,3,2,0.53
P633,AN_PA,E104,3,2,1.25
P634,AN_PA,E104,3,2,1.68
P636,PN_PIQ,E104,3,2,1.51
P637,AN_PA,E104,3,2,0.47
P638,AN_PA,E104,3,2,1.56
P639,PN_PIQ,E105,4,1,1.19
P640,MA_ROTA,E105,4,1,3.59
P641,PN_PIQ,E105,4,1,1.04
P643,AN_PA,E105,4,1,0.58
P644,PN_PIQ,E105,4,1,1.77
P645,PN_PIQ,E105,4,1,1.89
P646,PN_PIQ,E105,4,1,0.16
P647,PN_PIQ,E105,4,1,0.34
P648,AN_PA,E105,4,1,0.39
P649,AN_PA,E105,4,1,1.53
P650,AN_PA,E105,4,1,0.19
P651,PN_PIQ,E105,4,1,0.58
P652,PN_PIQ,E105,4,1,0.37
P654,AN_PA,E105,4,1,0.56
P655,ME,E106,3,2,1.94
P656,PN_PIQ,E106,3,2,1.79
P657,AN_PA,E106,3,2,0.04
P658,PN_PIQ,E106,3,2,0.33
P659,AN_PA,E106,3,2,0.67
P660,PN_PIQ,E106,3,2,3.04
P661,PN_PIQ,E106,3,2,0.88
P662,AN_PA,E107,3,2,0.15
P663,AN_PA,E107,3,2,0.14
P665,AN_PA,E107,3,2,3.27
P666,PN_PIQ,E107,3,2,1.5
P667,PN_PIQ,E108,3,2,1.07
P669,PN_PIQ,E108,3,2,1.96
P670,PN_PIQ,E108,3,2,2.03
P671,PN_PIQ,E108,3,2,1.59
P672,AN_PA,E109,3,2,0.6
P673,PN_PIQ,E109,3,2,2.4
P674,AN_PA,E109,3,2,1.54
P675,PN_PIQ,E109,3,2,1.48
P676,AN_PA,E109,3,2,2.85
P677,AN_PA,E109,3,2,0.15
P678,AN_PA,E110,3,2,0.15
P679,AN_PA,E110,3,2,1.87
P680,AN_PA,E110,3,2,1.33
P681,AN_PA,E110,3,2,1.21
P682,PN_PIQ,E110,3,2,0.3
P683,AN_PA,E110,3,2,1.52
P684,PN_PIQ,E110,3,2,1.76
P685,PN_PIQ,E110,3,2,0.28
P686,AN_PA,E110,3,2,0.5
P687,AN_PA,E111,1,2,1.13
P688,PN_PIQ,E111,2,2,1.78
P689,AN_PA,E111,1,2,1.19
P690,PN_PIQ,E112,1,2,0.29
P691,PN_PIQ,E112,1,2,3.36
P692,AN_PA,E112,1,2,3.56
P693,MA_ROTA,E112,1,2,2.09
P694,AN_PA,E112,1,2,0.3
P695,AN_PA,E112,1,2,0.22
P696,PN_PIQ,E112,1,2,0.25
P697,AN_PA,E113,3,2,0.28
P698,AN_PA,E113,3,2,0.36
P699,PN_PIQ,E113,3,2,1.92
P700,AN_PA,E113,3,2,0.56
P701,AN_PA,E113,3,2,0.79
P702,AN_PA,E113,3,2,1.44
P703,AN_PA,E113,3,2,0.77
P704,AN_PA,E113,3,2,0.41
P705,MA_ROTA,E113,3,2,0.76
